epoch,train_loss,val_f1
1,0.07929524254714009,0.9047619047619048
2,0.029909522739781327,0.9411764705882353
3,0.029296265973243862,0.944954128440367
4,0.02505970206155878,0.9174311926605505
5,0.030726243984440484,0.9545454545454546
6,0.012417717410720843,0.933920704845815
7,0.015914239866207384,0.7403314917127072
8,0.01254550528615082,0.9557522123893806
9,0.01791318383214655,0.9652173913043478
10,0.013380327790499778,0.9646017699115044
11,0.02163602773221158,0.9732142857142857
12,0.01308366701313723,0.954954954954955
13,0.008062039857257425,0.968609865470852
14,0.011941888816020497,0.956140350877193
15,0.01260438108520593,0.9606986899563319
16,0.01241868058477388,0.9642857142857143
17,0.015073792575548585,0.926605504587156
18,0.007184452143956064,0.9734513274336283
19,0.010274976601080633,0.9345794392523364
20,0.011216478135718463,0.9642857142857143
21,0.0136481105257378,0.8930232558139535
22,0.014658886707188743,0.9315068493150684
23,0.009482327167455867,0.9523809523809523
24,0.009149180249933355,0.8691588785046729
25,0.007715840622368866,0.9209302325581395
26,0.005967023102893543,0.8383838383838383
27,0.013587566092035305,0.96
28,0.006453899166037695,0.9553571428571429
29,0.006838623055205709,0.9090909090909091
30,0.010828437004801189,0.6585365853658537
