epoch,train_loss,val_f1
1,0.10310473087626354,0.8177966101694916
2,0.04672305101996638,0.7769028871391076
3,0.02862776746668953,0.7885117493472585
4,0.03328097085292945,0.774869109947644
5,0.024891826108147632,0.8549222797927462
6,0.0347928008291632,0.8223350253807107
7,0.022581439157928724,0.8915094339622641
8,0.017767054541781367,0.8446866485013624
9,0.015523838825013278,0.8785046728971962
10,0.02906196067186598,0.7894736842105263
11,0.013559419925520132,0.8756756756756757
12,0.013231826544119054,0.8126801152737753
13,0.012059949413259424,0.7964601769911505
14,0.010641437360789275,0.7964601769911505
15,0.012285565312234738,0.7894736842105263
16,0.015005697631008254,0.8011869436201781
17,0.013918606032497697,0.8414985590778098
18,0.01416219182872668,0.9295039164490861
19,0.006474466259216032,0.7952522255192879
20,0.005814295073522647,0.9144385026737968
21,0.012335442246297453,0.7976190476190477
22,0.009102422267578037,0.8385269121813032
23,0.009286233066209135,0.8611111111111112
24,0.011602058519100933,0.8023952095808383
25,0.007955810182457296,0.8023952095808383
26,0.04515099727963511,0.8759894459102903
27,0.016087236897640463,0.8023952095808383
28,0.011741358957237413,0.8705234159779615
29,0.012647184615751943,0.8338028169014085
30,0.013629224339393661,0.8729016786570744
