epoch,train_loss
1,0.4437044910237759
2,0.18205220057994503
3,0.09167075972013836
4,0.1376298674299747
5,0.13019350736956053
6,0.08194697968944718
7,0.06359309327753285
8,0.055582765845841244
9,0.04682518636124044
10,0.035986568580699874
11,0.04805120545663411
12,0.042923581977433796
13,0.016153956240019467
14,0.016302727371501395
15,0.008932361415811354
16,0.006291325487007823
17,0.0037965377262215824
18,0.035696100001518107
19,0.004355346782227295
20,0.011427206780961891
21,0.012922115378741977
22,0.036019073775674725
23,0.008119754329370924
24,0.036417308053048915
25,0.018068560560622924
26,0.004971970824960949
27,0.004484736261140744
28,0.003274502973013286
29,0.04572403738393059
30,0.023066894972366813
