epoch,train_loss
1,0.40071880543911004
2,0.19059693619514567
3,0.09984045971797992
4,0.09457614313858219
5,0.050207760991363586
6,0.031658151481724996
7,0.055353419150261186
8,0.024692480803667746
9,0.02264690094073362
10,0.011167391123179394
11,0.008892323609582985
12,0.013893365310622921
13,0.024499622522558592
14,0.0029154232781250736
15,0.011061288794809127
16,0.016780708937115873
17,0.0050360297949253756
18,0.0019007273419182511
19,0.03768276451568155
20,0.08246497046909755
21,0.0194410378337378
22,0.048238281886788865
23,0.01885662161851231
24,0.03349284888068332
25,0.013686407893848947
26,0.009844878014129928
27,0.00914132109006183
28,0.044241697793897194
29,0.002837100423742793
30,0.02060480938069051
