epoch,train_loss
1,0.37725254020305593
2,0.20765734591869392
3,0.09164583030147384
4,0.06818953728435015
5,0.03940095188039722
6,0.047150960700078445
7,0.02126688057923633
8,0.02996151819307771
9,0.039172578358439486
10,0.007704379145206526
11,0.007141548058375566
12,0.004382021546439089
13,0.0279867207252825
14,0.011391290173056828
15,0.0071923060018117685
16,0.01534062814710643
17,0.037793675456384214
18,0.04399671696709714
19,0.023044027312837466
20,0.03432393250892861
21,0.01685889543626796
22,0.007533162051454337
23,0.0022485240484879476
24,0.0023329054147141486
25,0.0018789667252220703
26,0.0004890550032606104
27,0.00151205820153759
28,0.002017408449172202
29,0.0013421744500954796
30,0.0003355199519916428
