accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,fold,train_videos,test_videos,train_windows,test_windows,best_epoch,val_f1
0.918005540166205,0.4965034965034965,0.9726027397260274,0.6574074074074074,0.9850173813239532,1515,144,4,142,1,56,14,7158,1805,19,0.9054441260744985
0.9312080536912751,0.6107784431137725,0.6375,0.6238532110091743,0.9469940110565109,1563,65,58,102,2,56,14,7175,1788,34,0.7103274559193955
0.9626740947075209,0.7552742616033755,0.9521276595744681,0.8423529411764706,0.9923688252194522,1549,58,9,179,3,56,14,7168,1795,26,0.7342342342342343
0.9656531531531531,0.7522123893805309,0.9714285714285714,0.8478802992518704,0.9894494512358347,1545,56,5,170,4,56,14,7187,1776,24,0.6145552560646901
0.9877709838799333,0.9897959183673469,0.9065420560747663,0.9463414634146341,0.9776703322621539,1583,2,20,194,5,56,14,7164,1799,19,0.8888888888888888
