epoch,train_loss
1,0.14616115387507275
2,0.05401380984391054
3,0.03192703580109339
4,0.030396360935204588
5,0.025742795390705883
6,0.021112171839376206
7,0.015156259109778993
8,0.023793285044878678
9,0.013708134248478535
10,0.01415027743119556
11,0.017935001885413825
12,0.012264979786150309
13,0.005685945225834467
14,0.005310111178150783
15,0.01131894131440462
16,0.010617396196146964
17,0.008431977796550194
18,0.0072033797474289184
19,0.013531510541397042
20,0.008780819218332268
21,0.012713831719221845
22,0.00950852412420535
23,0.006637854069369647
24,0.011356964700608888
25,0.010759976730522182
26,0.007854074336190639
27,0.006789307551147257
28,0.005754829565693889
29,0.00491950319263877
30,0.005151044407937478
