epoch,train_loss
1,0.14024739633480618
2,0.0582043547682198
3,0.041740202270115594
4,0.03173607936020874
5,0.03017442765537583
6,0.01583791569490651
7,0.012659797652824116
8,0.017761514655960906
9,0.020112065921629046
10,0.01854779444277353
11,0.015536217940669823
12,0.014191220386367474
13,0.010087333874512947
14,0.008550346024873891
15,0.012962185407039735
16,0.00999935879618923
17,0.010933580310588045
18,0.013390292810202351
19,0.009849426945817998
20,0.014462612396268273
21,0.007009682318182188
22,0.007536353728482936
23,0.009786961550032305
24,0.006889819264350601
25,0.0097273301381782
26,0.008394732546548767
27,0.008267545579396287
28,0.00787907997982984
29,0.01041634345447814
30,0.013370494262809578
