epoch,train_loss
1,0.12650834016880463
2,0.04994071552884572
3,0.03325472416180445
4,0.02435465959342231
5,0.023101729730852383
6,0.01862691354017189
7,0.01802209576426489
8,0.01568834621605886
9,0.012137318793621845
10,0.015957885813893617
11,0.01200498994677741
12,0.012889243585267118
13,0.013289139935219508
14,0.014135070505231153
15,0.00882287310442348
16,0.009087460850703982
17,0.009067676811661552
18,0.007946873296923448
19,0.010509610002210946
20,0.008992522658409977
21,0.00856038790813292
22,0.006755510069858096
23,0.007122575404478803
24,0.007799569947220227
25,0.016289694937510757
26,0.011899675143347551
27,0.010906099741105853
28,0.008652975749796945
29,0.005068386768374616
30,0.005668609695834597
