epoch,train_loss
1,0.12385137066679913
2,0.03298561059652409
3,0.026530803095911167
4,0.01813150479244101
5,0.015743326883201684
6,0.01577065946664077
7,0.011221735701484131
8,0.013434981652746425
9,0.011856267472480843
10,0.0072332065039758895
11,0.01391780640087853
12,0.014547860195267237
13,0.007975362261387321
14,0.010985166062617137
15,0.015535329210844526
16,0.005587255179278475
17,0.006557043542333421
18,0.0071470062424289224
19,0.011203554088601887
20,0.006891319369280691
21,0.07930788292630676
22,0.013627675604529496
23,0.006159741035613916
24,0.01348402354587194
25,0.011818176913448327
26,0.016957545704711294
27,0.006755164984032797
28,0.008128915526307892
29,0.005472354316103957
30,0.0070980063814163625
