epoch,train_loss
1,0.103139504344536
2,0.025876325072184944
3,0.02508826498276861
4,0.02664401697408793
5,0.014681219426401637
6,0.017400365298012893
7,0.012231824152960522
8,0.01196388839663689
9,0.018702627478562127
10,0.009880744632383018
11,0.009106717075035157
12,0.01189186122600563
13,0.01476341244730027
14,0.012923077100928585
15,0.011716099200217971
16,0.019749204707993483
17,0.009475064600094422
18,0.01070678394613211
19,0.010980738912332711
20,0.007005526808775394
21,0.007697503294118058
22,0.007021898228237748
23,0.00843732288923398
24,0.00939156682845426
25,0.004356010922310993
26,0.010931730133236927
27,0.009956843341393358
28,0.006717267015222442
29,0.003795447728971094
30,0.0071399325430031675
