epoch,train_loss
1,0.11447380178299639
2,0.03424734087886589
3,0.02512449606721893
4,0.014048746911811969
5,0.024287560001007343
6,0.022100881645803056
7,0.02453825841811868
8,0.016779831336319263
9,0.010146719533175289
10,0.01027935402529467
11,0.008356829210848037
12,0.007401863999290642
13,0.013288571640013472
14,0.009833005392996232
15,0.014616920592342382
16,0.012879168954306078
17,0.008660307171381958
18,0.014339325718002786
19,0.009766332611261171
20,0.007239913853576447
21,0.007798499167020085
22,0.006215108081722695
23,0.007656987598085269
24,0.00908276637056247
25,0.013472804931496305
26,0.008467944386822865
27,0.009888996969113394
28,0.005713100894516784
29,0.01013344029262957
30,0.006309386973298144
