accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,fold,train_videos,test_videos
0.9844875346260388,0.9041095890410958,0.9041095890410958,0.9041095890410958,0.9915818243371564,1645,14,14,132,1,56,14
0.959731543624161,0.9680851063829787,0.56875,0.7165354330708661,0.9418304668304669,1625,3,69,91,2,56,14
0.9844011142061281,0.9395604395604396,0.9095744680851063,0.9243243243243243,0.990500337618663,1596,11,17,171,3,56,14
0.9932432432432432,0.96045197740113,0.9714285714285714,0.9659090909090909,0.9992004996876951,1594,7,5,170,4,56,14
0.9660922734852696,0.8695652173913043,0.8411214953271028,0.8551068883610451,0.9868259677466907,1558,27,34,180,5,56,14
