epoch,train_loss,val_f1
1,0.26794070192429176,0.6418786692759295
2,0.10820333882555076,0.7710280373831776
3,0.12253743803382523,0.7245119305856833
4,0.07386879896984704,0.7526881720430108
5,0.05927031977385995,0.7842105263157895
6,0.049317120414615445,0.7815533980582524
7,0.05447350042610567,0.835509138381201
8,0.02900618378760293,0.8455284552845529
9,0.029423948284913213,0.801007556675063
10,0.023943667283382798,0.8201058201058201
11,0.007317671880408168,0.8247978436657682
12,0.04102411718028267,0.8216216216216217
13,0.01935602301466078,0.8493150684931506
14,0.038278871597902615,0.832
15,0.019524898256818482,0.7912087912087912
16,0.009722558315497898,0.8099173553719008
17,0.019635002205509552,0.7251184834123223
18,0.0846774135556135,0.7616580310880829
19,0.03450811685001481,0.7900552486187845
20,0.02372556094043511,0.7783505154639175
21,0.024140240233095658,0.7821522309711286
22,0.014437862141525013,0.8054054054054054
23,0.024282241409498705,0.8040712468193384
24,0.03398632739712353,0.8392370572207084
25,0.041711671873754796,0.842391304347826
