epoch,train_loss,val_f1
1,0.2833651592236582,0.6596194503171248
2,0.18998155097488895,0.5916030534351145
3,0.11990964321777496,0.6396761133603239
4,0.1096184823928508,0.6973684210526315
5,0.08805496968997728,0.5975308641975309
6,0.05835825555507541,0.6091644204851752
7,0.06348378928234542,0.6138107416879796
8,0.042688174622569644,0.6046511627906976
9,0.060779157391002175,0.6334164588528678
10,0.06746332076878442,0.6782178217821783
11,0.051580091619662954,0.6490384615384616
12,0.0371518435614996,0.6310432569974554
13,0.042962811729213714,0.6397984886649875
14,0.03844309042352885,0.6730769230769231
15,0.04340592353783684,0.6428571428571429
16,0.0405587919593918,0.6237113402061856
