epoch,train_loss,val_f1
1,0.3377367640192481,0.7777777777777778
2,0.20559835892984238,0.7706855791962175
3,0.15705967781301658,0.8070739549839229
4,0.1514362540624151,0.7970173985086992
5,0.07869646094767983,0.7294685990338164
6,0.06358184047128962,0.7842401500938087
7,0.08404798672402498,0.7689713322091062
8,0.06861135723654509,0.7774979009235936
9,0.039612408757381055,0.7688564476885644
10,0.04498569566285473,0.7606112054329371
11,0.04994832757446501,0.743859649122807
12,0.053849739862527425,0.7321739130434782
13,0.03854537598835126,0.737117903930131
14,0.02783344708440176,0.7563884156729132
15,0.016315601374579315,0.8149405772495756
16,0.025911639164776408,0.7363872082973206
17,0.030447988010322054,0.7573149741824441
18,0.02716678519843867,0.7452006980802792
19,0.020947651095131692,0.8021778584392014
20,0.028062319029051225,0.7523727351164797
21,0.04151025187523886,0.6785992217898833
22,0.02198295679971062,0.7590361445783133
23,0.017295120265763037,0.7119856887298748
24,0.01889862346273786,0.7539823008849558
25,0.029244281594566574,0.746268656716418
26,0.026162345703848247,0.7367549668874173
27,0.02999640688089604,0.7586790855207451
